buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
21061907,Ring - Stonesplit - Strength Purple 4,"When <Martial Art Skill: Total Annihilation> hits a unit that is not defending, increases their damage taken by 10% for 10 seconds.",1,-1.0,0
21061908,Ring - Stonesplit - Strength Gold 4,"When <Martial Art Skill: Total Annihilation> hits a unit that is not defending, increases their damage taken by 10% for 10 seconds. You also gain Tenacity for 3 seconds.",1,-1.0,0
21062001,Pendant - Stonesplit - Strength Purple 1,"When <Heavy Attack Counter Skill: Finding Spring> hits a defending unit, it deals 20% more damage.",1,-1.0,0
21062002,Pendant - Stonesplit - Strength Purple 2,Hitting the same unit with <Light Attack Charged Skill: Grave Frost> 4 times consecutively (with intervals no longer than 2 seconds) deals an additional 10 Qi damage.,1,-1.0,0
21062003,Pendant - Stonesplit - Strength Purple 3,"When <Charged Skill: Burning Heart> hits a non-defending unit, it reduces their healing received by 15% for 10 seconds. If the target has Tenacity, the healing reduction becomes 30%.",1,-1.0,0
21062004,Pendant - Stonesplit - Strength Gold 1,"When <Heavy Attack Counter Skill: Finding Spring> hits a defending unit, it deals 25% more damage and restores 10 Qi.",1,-1.0,0
21062005,Pendant - Stonesplit - Strength Gold 2,Hitting the same unit with <Light Attack Charged Skill: Grave Frost> 3 times consecutively (with intervals no longer than 2 seconds) deals an additional 10 Qi damage and grants you Inner Passion.,1,-1.0,0
21062006,Pendant - Stonesplit - Strength Gold 3,"When <Charged Skill: Burning Heart> hits a non-defending unit, it reduces their healing received by 20% for 10 seconds. If the target has Tenacity, the healing reduction becomes 40%.",1,-1.0,0
21062007,Pendant - Stonesplit - Strength Purple 4,Hitting a non-defending unit with <Light Attack Counter Skill: Frozen Under Spring> grants 10% HP Drain for 10 seconds.,1,-1.0,0
21062008,Pendant - Stonesplit - Strength Gold 4,Hitting a non-defending unit with <Light Attack Counter Skill: Frozen Under Spring> grants 15% HP Drain for 10 seconds.,1,-1.0,0
21069111,Inner Way: Panacea Fan,"Panacea Fan's Martial Art Skill, Cloudburst Healing, grants allies DMG Reduction continuously.",1,-1.0,0
21070011,Armor of Protection,Become immune to Qi Depletion once and restore half of Qi. Cooldown: #Y300#E seconds.,1,-1.0,0
21070012,Armor of Protection,Restore 49 Qi,1,1.0,0
21070021,Arhat Heartguard,Main Buff - Generates a shield when HP below certain percentage,1,-1.0,0
21070022,Arhat Heartguard,Shield.,1,8.0,0
21070031,Armor of Revival,Become immune to Qi Depletion once and fully restore all Qi. Cooldown: #Y180#E seconds.,1,-1.0,0
21070032,Armor of Revival,Immune to Qi damage while the shield is active.,1,8.0,0
21070041,Enlightenment Heartguard,Main Buff - Generates a shield when HP below certain percentage,1,-1.0,0
21070042,Enlightenment Heartguard,Shield.,1,8.0,0
21070051,Cloak of Rejuvenation,"Become immune to fatal damage once, then recover 15% HP, and become immune to damage for 3 seconds. Cooldown: #Y180#E seconds",1,-1.0,0
21070052,Cloak of Rejuvenation,Become immune to all damage for 3 seconds and recover 20% HP.,1,3.0,0
21070061,Armor of Resilience,Become immune to a single instance of damage exceeding 10% of Max HP. Cooldown: #Y180#E seconds.,1,-1.0,0
21070062,Armor of Resilience,Become immune to one instance of damage.,1,1.0,0
21070071,Mohist Hill · Fire,,1,-1.0,0
21070081,Mohist Hill · Water,,1,-1.0,0
21070091,Mohist Hill · Poison,,1,-1.0,0
21070101,Heavenquaker Spear - Common,,1,-1.0,0
21070111,Heavenquaker Spear - Valor,,1,-1.0,0
21070121,Heavenquaker Spear - Edge,,1,-1.0,0
21070131,Heavenquaker Spear - Radiance,,1,-1.0,0
21070141,Nameless Spear - Common,,1,-1.0,0
21070151,Nameless Spear - Valor,,1,-1.0,0
21070161,Nameless Spear - Edge,,1,-1.0,0
21070171,Nameless Spear - Radiance,,1,-1.0,0
21070181,Strategic Sword - Common,,1,-1.0,0
21070191,Strategic Sword - Valor,,1,-1.0,0
21070201,Strategic Sword - Edge,,1,-1.0,0
21070211,Strategic Sword - Radiance,,1,-1.0,0
21070221,Nameless Sword - Common,,1,-1.0,0
21070231,Nameless Sword - Valor,,1,-1.0,0
21070241,Nameless Sword - Edge,,1,-1.0,0
21070251,Nameless Sword - Radiance,,1,-1.0,0
21070261,Thundercry Blade- Common,,1,-1.0,0
21070271,Thundercry Blade - Valor,,1,-1.0,0
21070281,Thundercry Blade - Edge,,1,-1.0,0
21070291,Thundercry Blade - Radiance,,1,-1.0,0
21070301,Stormbreaker Spear - Common,,1,-1.0,0
21070311,Stormbreaker Spear - Valor,,1,-1.0,0
21070321,Stormbreaker Spear - Edge,,1,-1.0,0
21070331,Stormbreaker Spear - Radiance,,1,-1.0,0
21070341,Vernal Umbrella - Common,,1,-1.0,0
21070351,Vernal Umbrella - Valor,,1,-1.0,0
21070361,Vernal Umbrella - Edge,,1,-1.0,0
21070371,Vernal Umbrella - Radiance,,1,-1.0,0
21070381,Inkwell Fan - Common,,1,-1.0,0
21070391,Inkwell Fan - Valor,,1,-1.0,0
21070401,Inkwell Fan - Edge,,1,-1.0,0
21070411,Inkwell Fan - Radiance,,1,-1.0,0
21070421,Panacea Fan - Common,,1,-1.0,0
21070431,Panacea Fan - Valor,,1,-1.0,0
21070441,Panacea Fan - Edge,,1,-1.0,0
21070451,Panacea Fan - Radiance,,1,-1.0,0
21070461,Soulshade Umbrella - Common,,1,-1.0,0
21070471,Soulshade Umbrella - Valor,,1,-1.0,0
21070481,Soulshade Umbrella - Edge,,1,-1.0,0
21070491,Soulshade Umbrella - Radiance,,1,-1.0,0
21071000,Node 1 Branch 1,,1,-1.0,0
21071001,Node 2 Branch 1,,1,-1.0,0
21071002,Node 3 Branch 1,,1,-1.0,0
21071003,Jadeware,Casting Martial Art Skill activates Jadeware effect: Increases Affinity DMG by #Y10%#E and deals #Y15%#E more Affinity DMG to targets under control or have lower than #Y40%#E Qi. This effect lasts #Y8#E seconds and can only trigger once every #Y12#E seconds.,1,-1.0,0
21071004,Hawkwing,"When any damage triggers Affinity, Physical Attack is increased by #Y2%#E for #Y5#E seconds, stacking up to #Y5#E times.",1,-1.0,0
21071005,Rainwhisper,"Increases all Critical DMG and healing by #Y10%#E, and further increases them by #Y15%#E when you have an HP shield.",1,-1.0,0
21071006,Swallowcall,"Light Attacks and effects triggered by Light Attacks (e.g., Rats) deal #Y10%#E more Physical DMG to targets with below #Y40%#E Qi, and an additional #Y2.5%#E more to Exhausted targets.",1,-1.0,0
21071007,Ivorybloom,"At Max HP, there is a bonus #Y5%#E chance to deal Critical healing and damage, and increases the effects of Critical healing and damage by #Y15%#E.",1,-1.0,0
21071008,Mistwillow,"Hitting a Heavy Attack/Heavy Attack Pursuit Skill increases Light Attack/Projectile Skill damage by #Y12%#E for #Y15#E seconds, and vice versa. Gaining this effect again after #5# seconds can refresh its duration.",1,-1.0,0
21071009,Stars Align,"When hitting no less than 2 enemies simultaneously or hitting a boss, gain 1 stack of Linked Stars: Increases damage dealt by Martial Art Skills by 3% for 5 seconds, stacking up to 5 times. Each instance of damage taken reduces 1 stack. Up to 2 stacks of Linked Stars can be gained per second.",1,-1.0,0
21071010,Shattered Ridge,Increases HP damage dealt by #Y5%#E. Increases HP damage of Light and Heavy Attacks' Varied Combo by a further #Y5%#E.,1,-1.0,0
21071011,Swift Gale,Increases Airborne Heavy Attack by #Y10%#E and knocks the target . The Knocked-Down effect can only trigger once every #Y10#E seconds.,1,-1.0,0
21071012,Swaying Heights,"Increases the damage dealt against targets with more than #Y50#E% HP by #Y5#E%. Every #Y5%#E more HP further increases this bonus by #Y1%#E, up to #Y10#E%.",1,-1.0,0
21071013,Node 2 Branch 1,,1,-1.0,0
21071014,Node 2 Branch 2,,1,-1.0,0
21071015,Node 3 Branch 3,,1,-1.0,0
21071016,Formbend,"Your shield duration is extended by #Y2#E seconds. If you have more than #Y85%#E Qi or a Qi damage immunity shield, reduce all HP damage taken by #Y20%#E.",1,-1.0,0
21071017,Eaglerise,"Dealing damage over time or healing grants #Y1#E stack of Eaglerise: Reduces damage taken by #Y1.2%#E for #Y10#E seconds, stacking up to #Y5#E times. At max stacks, receives an Eagle Guard effect that reduces the next incoming damage within #Y10#E seconds by #Y90%#E (halved when the damage comes from a boss). This effect can only trigger once every #Y30#E seconds.",1,-1.0,0
21071018,Moonflare,"When attacking while defending, there is a #Y30#E% chance to create a shield that absorbs up to #Y10#E% of Max HP, lasting #Y20#E seconds. If a shield already exists, restores #Y2%#E HP in addition. This effect can only trigger once every #Y60#E seconds.",1,-1.0,0
21071019,Calmwaters,"Performing a Perfect Dodge has a #Y50%#E chance to restore #Y10#E Endurance and #Y1%#E HP, with an additional #Y2%#E HP restored each time when your HP is below 50% and 20% (up to a maximum of 5% HP).",1,-1.0,0
21071020,Whirlsnow,"When you lose more than #Y40%#E of Max HP in a single instance of damage or when your HP falls below #Y20%#E, the next healing you receive restores an additional #Y25%#E of your Max HP. This effect triggers once every 60 seconds.",1,-1.0,0
21071021,Beyond the Chill,"After entering combat, if no damage is taken for #Y10#E seconds, gain Beyond the Chill: Reduces the next damage taken and all damage taken within #Y2#E seconds afterward by #Y40%#E. Beyond the Chill is removed upon leaving combat.",1,-1.0,0
21071022,Jade Embrace,"When moving more than 6 meters within 1 second, gain the Jade Embrace effect: Reduces HP and Chi damage taken by 15% for 5 seconds. This effect can only trigger once every 20 seconds.",1,-1.0,0
21071023,Obsidian Armor,"#YTenacity#E reduces HP damage taken by #Y5%#E. Taking a hit under Tenacity grants #YProtection#E for 5 seconds: Reduces the chance to receive Critical DMG by 2% and Affinity DMG by 1%, stacking up to 5 times.",1,-1.0,0
21071024,Agile Steps,"Upon a successful deflection, reduces all damage taken within #Y2#E seconds by #Y20%#E, stacking up to #Y3#E times.",1,-1.0,0
21071025,Flawless Defense,"Reduces damage taken by #Y5%#E. When HP falls below #Y60%#E, further reduces damage taken by #Y1%#E for every #Y10%#E HP lost, stacking up to #Y5#E times.",1,-1.0,0
21071026,Node 3 Branch 1,,1,-1.0,0
21071027,Node 3 Branch 2,,1,-1.0,0
21071028,Node 3 Branch 3,,1,-1.0,0
21071029,Custom Max Attribute Attack 1,,1,-1.0,0
21071030,Custom Max Attribute Attack 2,,1,-1.0,0
21071031,Custom Max Attribute Attack 3,,1,-1.0,0
21071032,Custom Max Attribute Attack 4,,1,-1.0,0
21071033,Custom Min Attribute Attack 1,,1,-1.0,0
21071034,Custom Min Attribute Attack 2,,1,-1.0,0
21071035,Custom Min Attribute Attack 3,,1,-1.0,0
21071036,Custom Min Attribute Attack 4,,1,-1.0,0
21071037,Custom Critical Rate,,1,-1.0,0
21071038,Custom Affinity Rate,,1,-1.0,0
21071039,Custom Critical DMG,,1,-1.0,0
21071040,Custom Affinity DMG,,1,-1.0,0
21071041,Custom Max Attribute Attack 1,,1,-1.0,0
21071042,Custom Max Attribute Attack 2,,1,-1.0,0
21071043,Custom Max Attribute Attack 3,,1,-1.0,0
21071044,Custom Max Attribute Attack 4,,1,-1.0,0
21071045,Min Physical,,3,-1.0,0
21071046,Max Physical,,3,-1.0,0
21071047,Max HP,,3,-1.0,0
21071048,Physical Defense,,3,-1.0,0
21071049,Formless Penetration,,1,-1.0,0
21071050,Overheal,,1,-1.0,0
21071051,Exhaustion Extension,,1,-1.0,0
21071052,Creativity,,1,-1.0,0
21071053,Finecraft,,1,-1.0,0
21071054,Talisman Mastery,,1,-1.0,0
21071055,Well-Fed,,1,-1.0,0
21071056,Lingering Melody,,1,-1.0,0
21071057,Undying,,1,-1.0,0
21071058,Fortification,,1,-1.0,0
21071059,Intoxication,,1,-1.0,0
21071060,Divine Craft Conversion,,1,-1.0,0
21079111,Team Invisibility,,1,-1.0,0
21080001,DMG Bonus,DMG Bonus,1,-1.0,0
21080002,DMG Bonus,DMG Bonus,1,-1.0,0
21080003,DMG Bonus,DMG Bonus,1,-1.0,0
21080004,DMG Bonus,DMG Bonus,1,-1.0,0
21080005,DMG Bonus,DMG Bonus,1,-1.0,0
21080006,DMG Bonus,DMG Bonus,1,-1.0,0
21080007,DMG Bonus,DMG Bonus,1,-1.0,0
21080008,DMG Bonus,DMG Bonus,1,-1.0,0
21080009,DMG Bonus,DMG Bonus,1,-1.0,0
21080010,DMG Bonus,DMG Bonus,1,-1.0,0
21080011,DMG Bonus,DMG Bonus,1,-1.0,0
21080012,DMG Bonus,DMG Bonus,1,-1.0,0
21080013,DMG Bonus,DMG Bonus,1,-1.0,0
21080014,DMG Bonus,DMG Bonus,1,-1.0,0
21080015,DMG Bonus,DMG Bonus,1,-1.0,0
21080016,DMG Bonus,DMG Bonus,1,-1.0,0
21080017,DMG Bonus,DMG Bonus,1,-1.0,0
21080018,DMG Bonus,DMG Bonus,1,-1.0,0
21080019,DMG Bonus,DMG Bonus,1,-1.0,0
21080020,DMG Bonus,DMG Bonus,1,-1.0,0
21080101,DMG Reduction,DMG Reduction,1,-1.0,0
21080102,DMG Reduction,DMG Reduction,1,-1.0,0
21080103,DMG Reduction,DMG Reduction,1,-1.0,0
21080104,DMG Reduction,DMG Reduction,1,-1.0,0
21080105,DMG Reduction,DMG Reduction,1,-1.0,0
21080106,DMG Reduction,DMG Reduction,1,-1.0,0
21080107,DMG Reduction,DMG Reduction,1,-1.0,0
21080108,DMG Reduction,DMG Reduction,1,-1.0,0
21080109,DMG Reduction,DMG Reduction,1,-1.0,0
21080110,DMG Reduction,DMG Reduction,1,-1.0,0
21080111,DMG Reduction,DMG Reduction,1,-1.0,0
21080112,DMG Reduction,DMG Reduction,1,-1.0,0
21080113,DMG Reduction,DMG Reduction,1,-1.0,0
21080114,DMG Reduction,DMG Reduction,1,-1.0,0
21080115,DMG Reduction,DMG Reduction,1,-1.0,0
21080116,DMG Reduction,DMG Reduction,1,-1.0,0
21080117,DMG Reduction,DMG Reduction,1,-1.0,0
21080118,DMG Reduction,DMG Reduction,1,-1.0,0
21080119,DMG Reduction,DMG Reduction,1,-1.0,0
21080120,DMG Reduction,DMG Reduction,1,-1.0,0
21080201,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080202,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080203,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080204,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080205,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080206,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080207,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080208,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080209,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080210,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080211,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080212,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080213,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080214,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080215,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080216,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080217,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080218,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080219,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080220,Bellstrike Attack Up,Bellstrike Attack Up,1,-1.0,0
21080301,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080302,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080303,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080304,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080305,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080306,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080307,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080308,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080309,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080310,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080311,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080312,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080313,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080314,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080315,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080316,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080317,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080318,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080319,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080320,Stonesplit Attack Up,Stonesplit Attack Up,1,-1.0,0
21080401,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080402,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080403,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080404,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080405,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080406,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080407,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080408,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080409,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080410,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080411,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080412,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080413,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080414,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080415,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080416,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080417,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080418,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080419,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080420,Silkbind Attack Up,Silkbind Attack Up,1,-1.0,0
21080601,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080602,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080603,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080604,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080605,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080606,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080607,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080608,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080609,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080610,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080611,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080612,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080613,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080614,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080615,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080616,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080617,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080618,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080619,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080620,Bamboocut Attack Up,Bamboocut Attack Up,1,-1.0,0
21080701,HP Increase,HP Increase,1,-1.0,0
21080702,HP Increase,HP Increase,1,-1.0,0
21080703,HP Increase,HP Increase,1,-1.0,0
21080704,HP Increase,HP Increase,1,-1.0,0
21080705,HP Increase,HP Increase,1,-1.0,0
21080706,HP Increase,HP Increase,1,-1.0,0
21080707,HP Increase,HP Increase,1,-1.0,0
21080708,HP Increase,HP Increase,1,-1.0,0
21080709,HP Increase,HP Increase,1,-1.0,0
21080710,HP Increase,HP Increase,1,-1.0,0
21080711,HP Increase,HP Increase,1,-1.0,0
21080712,HP Increase,HP Increase,1,-1.0,0
21080713,HP Increase,HP Increase,1,-1.0,0
21080714,HP Increase,HP Increase,1,-1.0,0
21080715,HP Increase,HP Increase,1,-1.0,0
21080716,HP Increase,HP Increase,1,-1.0,0
21080717,HP Increase,HP Increase,1,-1.0,0
21080718,HP Increase,HP Increase,1,-1.0,0
21080719,HP Increase,HP Increase,1,-1.0,0
21080720,HP Increase,HP Increase,1,-1.0,0
21080721,Stonesplit Attack Up,Increases Stonesplit Attack by 20%.,1,-1.0,0
21080722,Bellstrike Attack Up,Increases Bellstrike Attack by 20%.,1,-1.0,0
21080723,Silkbind Attack Up,Increases Silkbind Attack by 20%.,1,-1.0,0
21080724,Bamboocut Attack Up,Increases Bamboocut Attack by 20%.,1,-1.0,0
21080725,Bellstrike Attack Up,Increases Bellstrike Attack by 20%.,1,-1.0,0
21080726,Silkbind Attack Up,Increases Silkbind Attack by 20%.,1,-1.0,0
21080727,Stonesplit - Might - Basic,"Stonesplit attacks deal 10% more damage. When taking damage, inflicts a 10% Vulnerability debuff on the attacker for 12 seconds.",1,-1.0,0
21080728,Stonesplit - Might - Intermediate,"Damage reduction from Defense decreases by 30%, but upon successful defense, Charged Attack damage increases by 20% for 12s.",1,-1.0,0
21080729,Stonesplit - Might - Advanced,"Shield effectiveness increased by 200%, Martial Art cooldown reduced by 60%. When HP is above 50%, each cast ignores shields and deducts 60% of current HP. When HP is below 50%, Critical damage increases.",1,-1.0,0
21080730,Bellstrike - Splendor - Basic,"Mingjin Attack +10%. After using a Martial Art, Charged Attack damage increases by 10% for 12s.",1,-1.0,0
21080731,Bellstrike - Splendor (Advanced),Greatly reduces natural Endurance Recovery but increases Endurance Recovery from skills by 100%.,1,-1.0,0
21080732,Bellstrike - Splendor (Intermediate),"When HP is above 50%, Affinity rate increases by 15% and Affinity damage by 30%. When HP is below 50%, damage dealt is reduced by 30%, but grants 20% Lifesteal.",1,-1.0,0
21080733,Silkbind - Deluge - Basic,"Silkstring Attack +10%. When allies on the field have HP above 80%, their damage dealt increases by 15%.",1,-1.0,0
21080734,Silkbind - Deluge - Intermediate,"When allies on the field receive Critical healing, they recover 10 Qi and gain a damage-immune shield for 3s (5s cooldown).",1,-1.0,0
21080735,Silkbind - Deluge - Advanced,Reduces the non-Critical healing received by ally units by 20% but increases their Critical healing received by 30%.,1,-1.0,0
21080736,Bamboocut - Wind - Basic,"Bamboocut Attack +10%. After using a Martial Art, Light Attack damage (including Mouse Synergy Attacks) increases by 10% for 12s.",1,-1.0,0
21080737,Bamboocut - Wind - Intermediate,"Permanent -5% damage and Qi damage, but after a Perfect Dodge, damage and Qi damage increase by 30% for 12s.",1,-1.0,0
21080738,Bamboocut - Wind - Advanced,"The enemy has a permanent 5% DMG Reduction. Taking Critical DMG increases their damage taken by 3% for 5 seconds, stacking up to 10 times.",1,-1.0,0
21080739,Bellstrike - Umbra - Basic,"Mingjin Attack +10%. After using a Martial Art, Bleed and Heavy Bleed damage increases by 10% for 12s.",1,-1.0,0
21080740,Bellstrike - Umbra - Intermediate,"When HP is above 50%, Affinity rate +15% and Affinity damage +30%. When HP is below 50%, damage dealt -30% but gain 20% Lifesteal.",1,-1.0,0
21080741,Bellstrike - Umbra - Advanced,Greatly reduces natural Endurance Recovery but increases Endurance Recovery from skills by 100%.,1,-1.0,0
21080742,Silkbind - Jade - Basic,"Silkstring Attack +10%. After using a Martial Art, Light/Heavy Attacks, Aerial Light/Heavy Attacks, and Charged Attack damage increase by 10% for 12s.",1,-1.0,0
21080743,Silkbind - Jade - Intermediate,"Enemies have a permanent 5% Damage Reduction, but take 30% more damage while under Crowd Control, Airborne, or Bonebind effects.",1,-1.0,0
21080744,Silkbind - Jade - Advanced,"Critical damage +20%, but while grounded, lose 1% Critical damage per second (max 40 stacks). Stacks reset after being airborne for 1s.",1,-1.0,0
21080745,Take Hit Passive,,1,-1.0,0
21080746,Damage Immunity Shield,Immune to HP damage.,15,-1.0,0
21080747,Vulnerable,Increases HP damage taken by 30% for 20 seconds.,1,20.0,0
21080748,Bonus Damage Passive Upon Takedown,,1,-1.0,0
21080749,Controlled Passive,,1,-1.0,0
21080750,Knock Airborne,,1,2.0,0
21080751,Immobilized,,1,0.2,0
21080752,Shield,A shield that absorbs up to 10% of Max HP.,1,-1.0,0
21080753,Bamboocut - Dust - Basic,"Bamboocut Attack +10%. After using a Martial Art, Martial Art damage increases by 10% for 12s.",1,-1.0,0
21080754,Bamboocut - Dust - Intermediate,"Permanently reduces damage by 5%, but increases damage by 25% under Life Drain.",1,-1.0,0
21080755,Bamboocut - Dust (Advanced),"When dealing Critical damage to targets over 8 meters away, increases your Critical damage by 5% for 10 seconds. Stacks up to 5 times.",1,-1.0,0
21080756,Bellstrike - Splendor Stage Feature,,1,-1.0,0
21080757,Bellstrike - Umbra Stage Feature,,1,-1.0,0
21080758,Silkbind - Jade Stage Feature,,1,-1.0,0
21080759,Stonesplit - Might Stage Feature,,1,-1.0,0
21080760,Bamboocut - Wind Stage Feature,,1,-1.0,0
21080761,Bamboocut - Dust Stage Feature,,1,-1.0,0
21080762,Silkbind - Deluge Stage Feature,,1,-1.0,0
21080763,Stonesplit - Strength - Basic.,"Stonesplit attack increased by 10%. After releasing a Special Skill, Charged Skill damage is increased by 10% for 12 seconds.",1,-1.0,0
21080764,Stonesplit - Strength - Intermediate.,"Damage is passively reduced by 5%, but upon successful deflection, damage is increased by 25% for 10 seconds.",1,-1.0,0
21080765,Stonesplit - Strength - Advanced.,"Enemies passively have 5% damage reduction. Each time they take Critical damage from Anxi Army's coordinated attack, their damage taken increases by 5% for 8 seconds, stacking up to 5 times.",1,-1.0,0
21081101,DMG Bonus,DMG Bonus #Y+1.5%#E,1,-1.0,0
21081102,DMG Bonus,DMG Bonus #Y+3%#E,1,-1.0,0
21081103,DMG Bonus,DMG Bonus #Y+4.5%#E,1,-1.0,0
21081104,DMG Bonus,DMG Bonus #Y+6%#E,1,-1.0,0
21081105,DMG Bonus,DMG Bonus #Y+7.5%#E,1,-1.0,0
21081106,DMG Bonus,DMG Bonus #Y+9%#E,1,-1.0,0
21081107,DMG Bonus,DMG Bonus #Y+10.5%#E,1,-1.0,0
21081108,DMG Bonus,DMG Bonus #Y+12%#E,1,-1.0,0
21081109,DMG Bonus,DMG Bonus #Y+13.5%#E,1,-1.0,0
21081110,DMG Bonus,DMG Bonus #Y+15%#E,1,-1.0,0
21081111,DMG Bonus,DMG Bonus #Y+16.5%#E,1,-1.0,0
21081112,DMG Bonus,DMG Bonus #Y+18%#E,1,-1.0,0
21081113,DMG Bonus,DMG Bonus #Y+19.5%#E,1,-1.0,0
21081114,DMG Bonus,DMG Bonus #Y+21%#E,1,-1.0,0
21081115,DMG Bonus,DMG Bonus #Y+22.5%#E,1,-1.0,0
21081116,DMG Bonus,DMG Bonus #Y+24%#E,1,-1.0,0
21081117,DMG Bonus,DMG Bonus #Y+25.5%#E,1,-1.0,0
21081118,DMG Bonus,DMG Bonus #Y+27%#E,1,-1.0,0
21081119,DMG Bonus,DMG Bonus #Y+28.5%#E,1,-1.0,0
21081120,DMG Bonus,DMG Bonus #Y+30%#E,1,-1.0,0
21081201,DMG Reduction,DMG Reduction #Y+1.5%#E,1,-1.0,0
21081202,DMG Reduction,DMG Reduction #Y+3%#E,1,-1.0,0
21081203,DMG Reduction,DMG Reduction #Y+4.5%#E,1,-1.0,0
